protein_hash,seq_len,mean_plddt,ptm,afdb_tm,afdb_seq_id,contact_ratio,plddt_std,eval_tm,eval_seq_id,pass_length,pass_plddt,pass_ptm,pass_globularity,pass_plddt_uniform,pass_afdb_seq_novel,pass_afdb_struct_novel,pass_afdb_dedup,pass_eval_leakage,kept
136aba1178ee91e08fee9b24b6accaa1,310,0.8258946537971497,0.4042279422283172,0.5251,0.108,0.864516129032258,0.1509430253430125,,,True,True,False,False,False,True,True,True,True,False
136abcfdaabee18e7361f92c19c234db,310,0.8418710231781006,0.7932437062263489,0.8315,0.202,0.7225806451612903,0.102110496584948,,,True,True,True,False,False,True,True,True,True,True
136ad01a1cfeb1ec28c0a9a1e9e46bcb,310,0.7670509815216064,0.4592573940753937,0.5676,0.096,0.6419354838709678,0.1246112582197979,,,True,True,False,False,False,True,True,True,True,False
136adbacdfaa72257df8eab779074d05,310,0.7992354035377502,0.8128841519355774,0.7816,0.151,0.7032258064516129,0.2229925243265021,,,True,True,True,False,False,True,True,True,True,True
136af11d2b949f313cb6a7aa07cc54e5,310,0.8421164155006409,0.5369462370872498,0.8652,0.391,0.603225806451613,0.1222040800217574,,,True,True,True,False,False,True,True,True,True,True
136af8ae27b71b8607f6f648922fe378,310,0.7088650465011597,0.1937512308359146,0.5336,0.045,0.1032258064516129,0.1298088821440833,,,True,True,False,False,False,True,True,True,True,False
136b0aeca5e375832fadff0efc567229,310,0.9050946831703186,0.9245511889457704,0.9304,0.35,0.8096774193548387,0.1148013856147195,,,True,True,True,False,False,True,True,True,True,True
136b11bfce601ea6ecc3af9fea340891,310,0.904158353805542,0.9084866642951964,0.9092,0.215,0.8161290322580645,0.1272822796055765,,,True,True,True,False,False,True,True,True,True,True
136a82f1b6d04575ac5a3a656616a5d4,311,0.4961881041526794,0.3810240924358368,0.5532,0.039,0.6109324758842444,0.1688327999426579,,,True,False,False,False,False,True,True,True,True,False
136a8dc2b7072fd3c33c07f08c117f7a,311,0.7290266752243042,0.359064519405365,0.4156,0.062,0.5466237942122186,0.1436530843171411,,,True,True,False,False,False,True,True,True,True,False
136a8eae56311102d1ae1c4a7f80313d,311,0.5497398376464844,0.4665842950344085,0.5336,0.157,0.4405144694533762,0.2258036776319676,,,True,False,False,False,False,True,True,True,True,False
136a91f1c26e5cb7704326f217be2b09,311,0.8306502103805542,0.7454191446304321,0.6199,0.066,0.8102893890675241,0.1520903212758104,,,True,True,True,False,False,True,True,True,True,True
136aaf9da3cde97dfeddc8c5633e2905,311,0.8885507583618164,0.8862491250038147,0.8954,0.167,0.7491961414790996,0.1339641777936709,,,True,True,True,False,False,True,True,True,True,True
136abca2257501351aac0b1721148685,311,0.906173288822174,0.9057660102844238,0.9774,0.275,0.842443729903537,0.1115977475135794,,,True,True,True,False,False,True,True,True,True,True
136ac5f8859186517e49e74f9ac51f1f,311,0.8967447876930237,0.8463603854179382,0.9547,0.358,0.7234726688102894,0.1000615809171861,,,True,True,True,False,False,True,True,True,True,True
136ac7435847b5205eaf23548ec70f26,311,0.688626766204834,0.6993314623832703,0.716,0.267,0.5466237942122186,0.1650251560738154,,,True,False,True,False,False,True,True,True,True,False
136acd1809f5f589cc3efa5675d18fa5,311,0.6220777630805969,0.6225180625915527,0.7082,0.164,0.8263665594855305,0.184834175236423,,,True,False,True,False,False,True,True,True,True,False
136ad5527a69e9200348aad401a96a1e,311,0.8719772100448608,0.8475369215011597,0.8744,0.299,0.8135048231511254,0.1598825088462263,,,True,True,True,False,False,True,True,True,True,True
136ae7df0547cc235cb181cf883aa3bd,311,0.7664810419082642,0.7577913403511047,0.8044,0.181,0.6366559485530546,0.1376381122174051,,,True,True,True,False,False,True,True,True,True,True
136af89e30f26a172289b1d34042de49,311,0.8613299131393433,0.8610882759094238,0.9103,0.402,0.8006430868167203,0.1134998209408755,,,True,True,True,False,False,False,True,True,True,False
136a8971cbff8adf65ada49096e07f64,312,0.742658257484436,0.7306160926818848,0.844,0.251,0.7019230769230769,0.1668662356540332,,,True,True,True,False,False,True,True,True,True,True
136aa1a5f3540220438f6836af09829c,312,0.5875911116600037,0.4390641152858734,0.4558,0.043,0.3653846153846153,0.2511423322503571,,,True,False,False,False,False,True,True,True,True,False
136ab64e677429997c97d70ec1268bcf,312,0.7266296744346619,0.5994207859039307,0.7928,0.237,0.5032051282051282,0.1423296173717055,,,True,True,True,False,False,True,True,True,True,True
136ac7deb8ef62f759e3dc29daa6c240,312,0.868294358253479,0.914953589439392,0.8791,0.245,0.8589743589743589,0.1165279919693201,,,True,True,True,False,False,True,True,True,True,True
136ac9efa37ed9a7d967a1a71776b07e,312,0.8618345856666565,0.8816267251968384,0.8754,0.248,0.782051282051282,0.1336835466348191,,,True,True,True,False,False,True,True,True,True,True
136aed6f572d6960768fdc3200ece312,312,0.8634597659111023,0.7726637721061707,0.861,0.16,0.7852564102564102,0.1701214725176813,,,True,True,True,False,False,True,True,True,True,True
136af046e410817c02becf76757a6e51,312,0.7656243443489075,0.6178334355354309,0.7838,0.217,0.6282051282051282,0.1915719189726689,,,True,True,True,False,False,True,True,True,True,True
136b02e8fe39ed228041f004b194e1b4,312,0.8264389038085938,0.8149814009666443,0.846,0.196,0.7788461538461539,0.1520485619888266,,,True,True,True,False,False,True,True,True,True,True
136b0902aad83fb999a293e414d04f61,312,0.8429710268974304,0.8809770345687866,0.9322,0.32,0.8301282051282052,0.1550503930023133,,,True,True,True,False,False,True,True,True,True,True
136a873d600edc7baaabc57eeaceb134,313,0.876682460308075,0.7756999135017395,0.9564,0.349,0.7731629392971247,0.0939681108577235,,,True,True,True,False,False,True,True,True,True,True
136a93e0ceebddb9ca263923ca915891,313,0.7585188746452332,0.7691670656204224,0.7735,0.097,0.8498402555910544,0.1567850219020956,,,True,True,True,False,False,True,True,True,True,True
136a96747ed499e2f17c60c745a5f5a5,313,0.6405051946640015,0.4988001585006714,0.4042,0.053,0.7284345047923323,0.185486493269304,,,True,False,False,False,False,True,True,True,True,False
136a9e3a059bc9112bf2237ea025242e,313,0.914018988609314,0.9008476138114928,0.9601,0.358,0.8434504792332268,0.0781932958166437,,,True,True,True,False,False,True,True,True,True,True
136aa008c8f8c67382daed7a1f10fa12,313,0.886268675327301,0.9012446999549866,0.9692,0.342,0.8402555910543131,0.132457361228401,,,True,True,True,False,False,True,True,True,True,True
136aba2a650c01ed129d00b1cb1a25bd,313,0.7593069672584534,0.7613622546195984,0.6606,0.138,0.7092651757188498,0.1767393563448965,,,True,True,True,False,False,True,True,True,True,True
136abcab15eff1cffa15c17ff3ddfcd9,313,0.7319962978363037,0.6116541624069214,0.6675,0.067,0.6773162939297125,0.1904460667355016,,,True,True,True,False,False,True,True,True,True,True
136abe2720a90937a92ac8844f6486b1,313,0.8475478291511536,0.8047465682029724,0.959,0.492,0.6932907348242812,0.1226165381257486,,,True,True,True,False,False,False,True,True,True,False
136ac6f79a46aba4fcba60abef53c686,313,0.6916981935501099,0.4862607419490814,0.5315,0.061,0.731629392971246,0.2144447733933984,,,True,False,False,False,False,True,True,True,True,False
136acd34bd1ce6f77f3339c4d82fef8f,313,0.3288517296314239,0.1321745216846466,0.3878,0.022,0.5303514376996805,0.0422736884650089,,,True,False,False,False,False,True,True,True,True,False
136aeb153dee286c18718478d462caca,313,0.8065866231918335,0.6739448308944702,0.8558,0.218,0.7156549520766773,0.1653835209776025,,,True,True,True,False,False,True,True,True,True,True
136af0c1c91f2a3d473aca10ee3dd03b,313,0.6404935717582703,0.6753276586532593,0.8044,0.119,0.6741214057507987,0.1894521233489503,,,True,False,True,False,False,True,True,True,True,False
136b09a934f805a9930542de3c93da38,313,0.7406722903251648,0.5122344493865967,0.5215,0.064,0.7028753993610224,0.1726025382633388,,,True,True,True,False,False,True,True,True,True,True
136b0aa6197c9a48cb61e52f7ae8d410,313,0.479909598827362,0.3860456049442291,0.4378,0.018,0.6134185303514377,0.1387873375937525,,,True,False,False,False,False,True,True,True,True,False
136a8fd59ea4e64f993ff509c7773e1f,314,0.8857219815254211,0.8797135353088379,0.7879,0.086,0.8089171974522293,0.0860612735132979,,,True,True,True,False,False,True,True,True,True,True
136a8fd7657ff3b91187c342fece5599,314,0.8085187077522278,0.8027033805847168,0.8859,0.194,0.7197452229299363,0.1272570025652619,,,True,True,True,False,False,True,True,True,True,True
136a9a0febc80a10ee7fd5d0ca01750f,314,0.8635673522949219,0.7717220783233643,0.9504,0.336,0.6910828025477707,0.0812701043916427,,,True,True,True,False,False,True,True,True,True,True
136aa90839180e7162c64e8d5f473238,314,0.7731550335884094,0.6145225763320923,0.9071,0.421,0.6910828025477707,0.1701179634927319,,,True,True,True,False,False,False,True,True,True,False
136ab5e6a6c60e61e6df0659b2675382,314,0.79212486743927,0.7000436186790466,0.8603,0.193,0.7420382165605095,0.1233311816487209,,,True,True,True,False,False,True,True,True,True,True
136ad20571101c6b83981998d7a5a4ec,314,0.8647396564483643,0.8674309849739075,0.9234,0.409,0.8726114649681529,0.1344562644271943,,,True,True,True,False,False,False,True,True,True,False
136ad27bf2ce4f1ea2ae4c68df05dcf9,314,0.8571979403495789,0.8285126686096191,0.8561,0.21,0.7643312101910829,0.1065130566828625,,,True,True,True,False,False,True,True,True,True,True
136ae85f325d4ae7e821487f730b0ad4,314,0.7498936653137207,0.7169827222824097,0.8428,0.071,0.697452229299363,0.1398552625752559,,,True,True,True,False,False,True,True,True,True,True
136afe468c302d987a8b62163c1f8613,314,0.8414621353149414,0.8403769135475159,0.822,0.2,0.767515923566879,0.199299242800488,,,True,True,True,False,False,True,True,True,True,True
136b0997fc7a3e200e747bc86275540b,314,0.819253146648407,0.831954836845398,0.9486,0.374,0.7133757961783439,0.1150754391782768,,,True,True,True,False,False,True,True,True,True,True
136a99885f5b6f1f323c286eb5adb7a2,315,0.6414371728897095,0.3792415261268616,0.4608,0.09,0.580952380952381,0.1401012518587888,,,True,False,False,False,False,True,True,True,True,False
136aaab04599314a794ee2ecd6a80502,315,0.7429526448249817,0.5349310636520386,0.8935,0.439,0.692063492063492,0.1333180768621759,,,True,True,True,False,False,False,True,True,True,False
136ac1627f311f9d25cdad8e6d33f17e,315,0.5261742472648621,0.3583417534828186,0.4021,0.041,0.238095238095238,0.225878678335189,,,True,False,False,False,False,True,True,True,True,False
136ac39beeaf09cec9cc1e955ac38060,315,0.8401901721954346,0.7730505466461182,0.9255,0.208,0.6952380952380952,0.1076308194296258,,,True,True,True,False,False,True,True,True,True,True
136ac5941813d090a2828f96791396ae,315,0.3020751774311065,0.2223118543624878,0.4084,0.02,0.8031746031746032,0.0598360610928604,,,True,False,False,False,False,True,True,True,True,False
136adb33e0ebe8064438c8d43416a805,315,0.4068279564380646,0.160507783293724,0.2843,0.004,0.0,0.0994891322363724,,,True,False,False,False,False,True,True,True,True,False
136b00339af0efc136cc3f5361f00263,315,0.9133298993110656,0.9226219654083252,0.9281,0.227,0.7873015873015873,0.0818157305738209,,,True,True,True,False,False,True,True,True,True,True
136b12a163e721ad97f43fe03cbf3327,315,0.7078333497047424,0.4324321448802948,0.6048,0.102,0.6095238095238096,0.1105059891833999,,,True,True,False,False,False,True,True,True,True,False
136a8346b487870411682eee9c62e10e,316,0.784439742565155,0.7900451421737671,0.8133,0.196,0.680379746835443,0.134403468444339,,,True,True,True,False,False,True,True,True,True,True
136a97edb533a52eb4c63cb24801af36,316,0.8908331990242004,0.9149175882339478,0.9038,0.183,0.8322784810126582,0.09857361169545,,,True,True,True,False,False,True,True,True,True,True
136a9be3277481f3e6bc638877dc9005,316,0.6892578601837158,0.522659420967102,0.6214,0.137,0.4620253164556962,0.1993203512015546,,,True,False,True,False,False,True,True,True,True,False
136a9fd68e9aa4728e25673f0c27c9a2,316,0.8332551121711731,0.8216491937637329,0.8307,0.324,0.7658227848101266,0.1691740770134344,,,True,True,True,False,False,True,True,True,True,True
136aa63fa2c22d7be6c20db56e10ced5,316,0.6245479583740234,0.339646577835083,0.4281,0.168,0.490506329113924,0.2096890157591482,,,True,False,False,False,False,True,True,True,True,False
136ac4d13cbff961985d492ecd7b6a49,316,0.7792785167694092,0.6778321862220764,0.828,0.186,0.7626582278481012,0.128673467536579,,,True,True,True,False,False,True,True,True,True,True
136acc66a501795e3bacfbe91b1240eb,316,0.8921599388122559,0.8765650987625122,0.8942,0.24,0.8227848101265823,0.1475317656132512,,,True,True,True,False,False,True,True,True,True,True
136ad09749ad5b91d504a3fc576532d8,316,0.6480088829994202,0.4774184823036194,0.5322,0.096,0.490506329113924,0.1823277753931028,,,True,False,False,False,False,True,True,True,True,False
136ade2142687ad6908eea75e504079a,316,0.6036431789398193,0.2855082154273987,0.4472,0.005,0.2246835443037974,0.1737696556348821,,,True,False,False,False,False,True,True,True,True,False
136adedf65ab941b1e0f2a183863ceca,316,0.9442854523658752,0.9474790692329408,0.9601,0.346,0.870253164556962,0.062700085738583,,,True,True,True,False,False,True,True,True,True,True
136af7027d32417cfadea170347de033,316,0.7363166809082031,0.4515956938266754,0.5791,0.188,0.5949367088607594,0.1797626409768306,,,True,True,False,False,False,True,True,True,True,False
136b0accab289516c33f12cad0f9287a,316,0.7245519757270813,0.6984544396400452,0.8338,0.163,0.6708860759493671,0.1586624957628177,,,True,True,True,False,False,True,True,True,True,True
136b123070cf54570f0b54aea115cb5e,316,0.9356529116630554,0.9373739957809448,0.9798,0.453,0.8227848101265823,0.0584115014155735,,,True,True,True,False,False,False,True,True,True,False
136a844ee7417e47ccb69d89422dbc6f,317,0.8851181864738464,0.9025054574012756,0.9489,0.339,0.8201892744479495,0.1236349523260531,,,True,True,True,False,False,True,True,True,True,True
136a90946ec5815edc4f20d64195e27e,317,0.8137263059616089,0.7192713022232056,0.7286,0.243,0.7665615141955836,0.1937898001455475,,,True,True,True,False,False,True,True,True,True,True
136a94db36f7ead61176382eaac342b6,317,0.4645583927631378,0.221957191824913,0.3354,0.012,0.1167192429022082,0.1590959529770056,,,True,False,False,False,False,True,True,True,True,False
136aae6b665dca59e0e17ef3a3a76eb6,317,0.6470608711242676,0.4767131507396698,0.7395,0.112,0.6214511041009464,0.2271733970227062,,,True,False,False,False,False,True,True,True,True,False
136ab5d39d19202cbbe5da0ec4a45f46,317,0.5347329378128052,0.394591748714447,0.5569,0.088,0.7034700315457413,0.1697593158209419,,,True,False,False,False,False,True,True,True,True,False
136ac3dea29298a9ebb70c0a86412891,317,0.7284901142120361,0.5356847047805786,0.6475,0.304,0.6182965299684543,0.2133437781183951,,,True,True,True,False,False,True,True,True,True,True
136aeade33d98773706a7616bae7a385,317,0.8247132897377014,0.7446317672729492,0.7652,0.184,0.6561514195583596,0.1730322171797857,,,True,True,True,False,False,True,True,True,True,True
136aecd162362a8bfc37240853e92f27,317,0.6734245419502258,0.6505987644195557,0.7281,0.205,0.4952681388012618,0.1741466985766523,,,True,False,True,False,False,True,True,True,True,False
136af0e2a95111f188853709e148609e,317,0.7997121214866638,0.8525384664535522,0.768,0.084,0.9116719242902208,0.1570825976595027,,,True,True,True,False,False,True,True,True,True,True
136af621a9214e503a9305aae94e9930,317,0.8561642169952393,0.8140792846679688,0.971,0.479,0.668769716088328,0.125418989655041,,,True,True,True,False,False,False,True,True,True,False
136b051e5edc52307db84ec6968bbe37,317,0.8593878149986267,0.8733448386192322,0.8863,0.14,0.7886435331230284,0.1112514188279082,,,True,True,True,False,False,True,True,True,True,True
136b0acba928f399b445f70241498aa1,317,0.914597749710083,0.9258421659469604,0.8678,0.338,0.8391167192429022,0.0622810867094564,,,True,True,True,False,False,True,True,True,True,True
136a983178149922827266f2280f39d7,318,0.8334757685661316,0.8483842611312866,0.83,0.154,0.7044025157232704,0.1213181383124418,,,True,True,True,False,False,True,True,True,True,True
136aa3b7bdd772655d4f8c3bab08d35d,318,0.8765984177589417,0.9109289646148682,0.9222,0.24,0.9056603773584906,0.1116324945121763,,,True,True,True,False,False,True,True,True,True,True
136aadcc6f75a5409295389bbb0aa0b2,318,0.8755449056625366,0.8188908696174622,0.9379,0.343,0.8207547169811321,0.1410130780332319,,,True,True,True,False,False,True,True,True,True,True
136abc55cde481294f87ef1cdb79ca69,318,0.6802181005477905,0.713577389717102,0.5778,0.055,0.8113207547169812,0.1960382146696253,,,True,False,True,False,False,True,True,True,True,False
136ac9cb386584fe015fe5881b79df37,318,0.8145366311073303,0.8478779196739197,0.908,0.936,0.7672955974842768,0.1607777939729374,,,True,True,True,False,False,False,True,True,True,False
136adbba654eeddd134f5e80134099aa,318,0.6764930486679077,0.7668606638908386,0.6647,0.114,0.8113207547169812,0.2086683848070996,,,True,False,True,False,False,True,True,True,True,False
136af038da8eb7a7ddf9f117a888fa05,318,0.8390185236930847,0.6080982685089111,0.7095,0.066,0.8742138364779874,0.1301468344216025,,,True,True,True,False,False,True,True,True,True,True
136b04894c09d79f3b53d4d791031ab7,318,0.9176006317138672,0.8585523962974548,0.9528,0.471,0.8301886792452831,0.0558778854464233,,,True,True,True,False,False,False,True,True,True,False
136b0eb22c11554178d43ec1e37b9d04,318,0.6435385942459106,0.621354877948761,0.7451,0.113,0.4685534591194968,0.2689015895561449,,,True,False,True,False,False,True,True,True,True,False
136a869f90a186df27d6adf8c2c7de55,319,0.4074337184429168,0.1785280406475067,0.3712,0.037,0.3448275862068966,0.0655212008589205,,,True,False,False,False,False,True,True,True,True,False
136a8bc52fa1f2b08c5042202256a997,319,0.7296310663223267,0.6610607504844666,0.6691,0.317,0.5642633228840125,0.2963018131844501,,,True,True,True,False,False,True,True,True,True,True
556653bcb6b5a228e67f50c038fb4bce,169,0.7592849135398865,0.7430553436279297,0.7321,0.081,0.6686390532544378,0.1359158098673744,,,True,True,True,False,False,True,True,True,True,True
55665559ff8c4eda2c507c8e19f5c0cf,169,0.4635536670684814,0.3053758442401886,0.5433,0.081,0.6153846153846154,0.1450950310685632,,,True,False,False,False,False,True,True,True,True,False
55665a0b821d0a872c61010a398fe5ee,169,0.7717711329460144,0.6887181997299194,0.6807,0.301,0.5502958579881657,0.1563894905922432,,,True,True,True,False,False,True,True,True,True,True
55666239d2e4ca08f37a9101da00e857,169,0.4260976612567901,0.1363156288862228,0.4736,0.016,0.4437869822485207,0.086231588247465,,,True,False,False,False,False,True,True,True,True,False
556664f81ee6e288f0a8b4497b6ecc2d,169,0.6565843224525452,0.5941259860992432,0.594,0.068,0.591715976331361,0.1403636461088745,,,True,False,True,False,False,True,True,True,True,False
5566694d83e804b1572232ee71ad61c0,169,0.7956488728523254,0.6667294502258301,0.845,0.083,0.621301775147929,0.1660922023649646,,,True,True,True,False,False,True,True,True,True,True
55666efa2a730f473b666c23aa402f2e,169,0.7622422575950623,0.578289806842804,0.9408,0.319,0.650887573964497,0.1330188195921013,,,True,True,True,False,False,True,True,True,True,True
55667ae895dd7f203af1a3e16245c7e4,169,0.3318124413490295,0.1535238623619079,0.4593,0.018,0.6094674556213018,0.1295423055228363,,,True,False,False,False,False,True,True,True,True,False
55667d6e3268ca5f770c337ffeb88e75,169,0.7333001494407654,0.4586755037307739,0.7449,0.23,0.1775147928994082,0.1019021228842558,,,True,True,False,False,False,True,True,True,True,False
556680a765e30000c9c5dc98b10b1136,169,0.8411146402359009,0.7495876550674438,0.863,0.224,0.7514792899408284,0.1071479990612638,,,True,True,True,False,False,True,True,True,True,True
556682b275863b8e2157932d3f0bc868,169,0.576106071472168,0.3565714061260223,0.404,0.015,0.2426035502958579,0.1880578299078268,,,True,False,False,False,False,True,True,True,True,False
556685b84c96c03fbb2e8fb94b966bc6,169,0.683080792427063,0.4775329232215881,0.6569,0.135,0.4378698224852071,0.1856465299602127,,,True,False,False,False,False,True,True,True,True,False
55668bad2a7e47131f32b474a4c4fb8c,169,0.8805897831916809,0.8816580176353455,0.8687,0.247,0.8106508875739645,0.1516027711197759,,,True,True,True,False,False,True,True,True,True,True
556691b64baec3b42672fcab898aa65c,169,0.7284461259841919,0.5549507141113281,0.5829,0.03,0.621301775147929,0.1506787700975346,,,True,True,True,False,False,True,True,True,True,True
5566942c0a55aa5f89c3d51598c7e0cf,169,0.385783314704895,0.1791700422763824,0.4353,0.022,0.4852071005917159,0.0930645217993927,,,True,False,False,False,False,True,True,True,True,False
55669ad34feaa6b2db5d77764fb103cd,169,0.584281325340271,0.3911970257759094,0.4732,0.041,0.4201183431952662,0.1856313284544589,,,True,False,False,False,False,True,True,True,True,False
55669d43ab4cd2257aab483e27f832aa,169,0.3314550817012787,0.1644212752580642,0.451,0.031,0.650887573964497,0.1269022440474431,,,True,False,False,False,False,True,True,True,True,False
55669d486c8065cf4413597960eddda1,169,0.6944443583488464,0.6215333938598633,0.6235,0.201,0.6035502958579881,0.2365470580714103,,,True,False,True,False,False,True,True,True,True,False
55669e27938c0a5b8eab5dedc2d2e6dc,169,0.3873619139194488,0.2050154656171798,0.4816,0.008,0.6923076923076923,0.0830772806529464,,,True,False,False,False,False,True,True,True,True,False
5566acbd6bc0fdb7daad4138e0b708d0,169,0.6159141659736633,0.4944607019424438,0.5695,0.61,0.5384615384615384,0.2115565599535435,,,True,False,False,False,False,False,True,True,True,False
5566b53c8ee3fd41e25688c8e44f5a84,169,0.8493571281433105,0.7805915474891663,0.7897,0.045,0.6568047337278107,0.0793195061729171,,,True,True,True,False,False,True,True,True,True,True
5566b572723d7ab29a072b7db73550d8,169,0.8318465948104858,0.6806971430778503,0.9494,0.368,0.7159763313609467,0.1176631495134139,,,True,True,True,False,False,True,True,True,True,True
5566b763abbe44b49805afc7e0bfcf02,169,0.7218704223632812,0.3926364481449127,0.4808,0.036,0.650887573964497,0.0779380377179159,,,True,True,False,False,False,True,True,True,True,False
5566bb985d57da37be49f4daba4652b4,169,0.3167880773544311,0.1745447069406509,0.4743,0.016,0.7988165680473372,0.1004676131592198,,,True,False,False,False,False,True,True,True,True,False
5566bc11a0f6c386efdacfd182574fad,169,0.8519926071166992,0.8062254190444946,0.9268,0.2,0.8520710059171598,0.1277173901644662,,,True,True,True,False,False,True,True,True,True,True
5566bd72b49624896b881ee433ac6e95,169,0.6786110401153564,0.6224527359008789,0.6417,0.335,0.5976331360946746,0.2051665052499075,,,True,False,True,False,False,True,True,True,True,False
5566bdd673af536c4ec120fc40c23153,169,0.4181567430496216,0.1363790184259414,0.4066,0.031,0.6331360946745562,0.0602856885399059,,,True,False,False,False,False,True,True,True,True,False
5566c15b2f11f290de9ad0ae33f6e5a8,169,0.8903297781944275,0.6649648547172546,0.7822,0.394,0.591715976331361,0.0441036066974754,,,True,True,True,False,False,True,True,True,True,True
5566c2767a61cc0e5ca2ed1ff61d875d,169,0.4622822701931,0.2896672189235687,0.7011,0.085,0.8757396449704142,0.1042048462690584,,,True,False,False,False,False,True,True,True,True,False
5566c7fc035f23ed0ef028233338fa57,169,0.6340336203575134,0.3385370969772339,0.5736,0.136,0.3136094674556213,0.1633051478134335,,,True,False,False,False,False,True,True,True,True,False
5566ca9fff3d874bf82a9edac39bdb1a,169,0.3629790842533111,0.0961262062191963,0.4037,0.029,0.4733727810650887,0.0943484356510747,,,True,False,False,False,False,True,True,True,True,False
5566ccef6d6a5fe8a6062ccd31c6d8f3,169,0.65427565574646,0.5439577102661133,0.667,0.093,0.4970414201183432,0.2256599665551618,,,True,False,True,False,False,True,True,True,True,False
5566d41df5c304b713826bba84163398,169,0.663017749786377,0.5509281158447266,0.7481,0.096,0.4674556213017751,0.1523913288264949,,,True,False,True,False,False,True,True,True,True,False
5566d589bd5817479122aef7b1a98b21,169,0.8900488018989563,0.8917086720466614,0.8877,0.45,0.8047337278106509,0.1398571518786638,,,True,True,True,False,False,False,True,True,True,False
5566daa15e306abd453acc0bcbe303a7,169,0.8447471261024475,0.8528033494949341,0.9136,0.317,0.6094674556213018,0.1161144455946442,,,True,True,True,False,False,True,True,True,True,True
5566dc522acb2745a51a0cbe5dc1380f,169,0.7881052494049072,0.6676678657531738,0.8044,0.235,0.7514792899408284,0.1823555094728519,,,True,True,True,False,False,True,True,True,True,True
5566dcb4957c04de2157d7ab41fc9422,169,0.7533502578735352,0.3114173710346222,0.6497,0.033,0.3491124260355029,0.1252618578162101,,,True,True,False,False,False,True,True,True,True,False
5566de605f23c87292eb26288fd950d8,169,0.7679818272590637,0.7721658945083618,0.801,0.097,0.9053254437869822,0.1487563887364995,,,True,True,True,False,False,True,True,True,True,True
55664a7698300d45cfd3bc202b65e61c,170,0.5190025568008423,0.2872543334960937,0.6506,0.035,0.0294117647058823,0.0909578918416817,,,True,False,False,False,False,True,True,True,True,False
5566527545144be6e18ab21596b4251e,170,0.5055431723594666,0.3866620659828186,0.6598,0.041,0.5764705882352941,0.0821038145815258,,,True,False,False,False,False,True,True,True,True,False
556652c90c639d51e21975b50cab9fec,170,0.4903900623321533,0.1856471896171569,0.5357,0.02,0.2352941176470588,0.1181811110248671,,,True,False,False,False,False,True,True,True,True,False
5566563930b18ec708f1927c7ca23e5c,170,0.5661450624465942,0.5329602956771851,0.5309,0.079,0.6352941176470588,0.1180685361485691,,,True,False,True,False,False,True,True,True,True,False
5566569e9c53faf1662b62d42453b7a3,170,0.4025290906429291,0.214272528886795,0.5022,0.017,0.6529411764705882,0.2504063409394187,,,True,False,False,False,False,True,True,True,True,False
55665df179be6b5fce34423249370f62,170,0.738097071647644,0.7070033550262451,0.8041,0.225,0.6470588235294118,0.1577864065364517,,,True,True,True,False,False,True,True,True,True,True
55665e80aac20f11d750a9823719e764,170,0.5676493644714355,0.2099452763795852,0.3768,0.019,0.0470588235294117,0.1113680906115553,,,True,False,False,False,False,True,True,True,True,False
5566615e44b7c2ca8e66172879ad90ad,170,0.4754620790481567,0.2231941223144531,0.6254,0.06,0.4058823529411764,0.0736597581785826,,,True,False,False,False,False,True,True,True,True,False
55666226bea498969221ce10a50ad7af,170,0.3691418170928955,0.0795947834849357,0.3797,0.004,0.0,0.0806242093772615,,,True,False,False,False,False,True,True,True,True,False
55666436d0c98d6edf3b7880c1ec32ac,170,0.9012355208396912,0.8402963280677795,0.7956,0.35,0.7176470588235294,0.084619473920326,,,True,True,True,False,False,True,True,True,True,True
55666773bc1f181f7f2cc8a87b81dc4d,170,0.3134436309337616,0.2321565300226211,0.4285,0.022,0.888235294117647,0.0671485213588293,,,True,False,False,False,False,True,True,True,True,False
55666a8fcaf2ab89dca261ed63796191,170,0.4046260118484497,0.2001341432332992,0.4689,0.014,0.5823529411764706,0.0970591042870609,,,True,False,False,False,False,True,True,True,True,False
55666c85f854bc0ca793b98930296139,170,0.7749362587928772,0.7261082530021667,0.8661,0.232,0.6941176470588235,0.141054821996217,,,True,True,True,False,False,True,True,True,True,True
5566769d8575edf48d45f0397c46fc76,170,0.7399376630783081,0.4574518203735351,0.5018,0.011,0.4941176470588235,0.1466402762834033,,,True,True,False,False,False,True,True,True,True,False
55667744c8abe796c5e55b9a66b4f5af,170,0.7672470808029175,0.730046808719635,0.871,0.369,0.6588235294117647,0.1539028734717756,,,True,True,True,False,False,True,True,True,True,True
5566783f9c1d354959a05bc31e989fb4,170,0.6503385901451111,0.2646949887275696,0.5111,0.054,0.2176470588235294,0.1406320428077167,,,True,False,False,False,False,True,True,True,True,False
55667c392abd9857fac6946f83bbd71f,170,0.7034401893615723,0.698995053768158,0.8854,0.271,0.7941176470588235,0.1711392483038201,,,True,True,True,False,False,True,True,True,True,True
55667ddcd585ef17f7651ca4e02de961,170,0.65992671251297,0.6928244233131409,0.8316,0.392,0.8705882352941177,0.137759596065079,,,True,False,True,False,False,True,True,True,True,False
5566852b3f70eb720980fbafdb1a4b4c,170,0.7128896117210388,0.4020358920097351,0.5616,0.342,0.3764705882352941,0.1478402308651689,,,True,True,False,False,False,True,True,True,True,False
55668681ff406f09708845606d6f36ee,170,0.3811706602573395,0.1680429130792617,0.5028,0.046,0.5647058823529412,0.0726088972207624,,,True,False,False,False,False,True,True,True,True,False
