stem,source,length,md5,exact_dup,top_sae_sim,top_hit_accession,top_seq_identity,top_coverage,search_status,near_dup
7awy_A,denovo_pdb,311,18c5396a548fccd906eb505a01fcca00,False,0.9349122508601604,MGYP000076404350,0.5978260869565217,0.5916398713826366,200,True
7awz_A,denovo_pdb,313,d5822df48a0b5c7e74c34ae9f3fed305,False,0.9368362395119493,MGYP000076404350,0.5869565217391305,0.5878594249201278,200,True
7ax0_A,denovo_pdb,317,4fe66d0cc9257fc6725a7145f792c891,False,0.9351332659229973,MGYP000076404350,0.5869565217391305,0.580441640378549,200,True
7ax2_A,denovo_pdb,311,e5255b17ed2f06debc60c273e0ed6297,False,0.9334015964957098,MGYP000076404350,0.5869565217391305,0.5916398713826366,200,True
7bid_A,denovo_pdb,286,74e6f7e7b9ffd72f6e6914fcee41ccff,False,0.9407846974077411,MGYP003447270093,0.542016806722689,0.8321678321678322,200,True
7dgu_A,denovo_pdb,97,3c0eec00f9553474cbb0907b4ff26ac9,False,0.6965977560165292,Munk_2018_chicken_pig|SAMEA104467292|k141_725066_2,0.2268041237113402,1.1958762886597938,200,False
7dgw_A,denovo_pdb,94,4533e4c877db03f42b6c85b67b436ce0,False,0.7792478395043174,JGI_isogenie_permafrost|SAMN08778865|k141_585635_2,0.26595744680851063,1.074468085106383,200,False
7dgy_A,denovo_pdb,99,8990e7d38074e0a5f841a6fb5786128d,False,0.800239904259202,Andersen_2019_pig|SAMEA4689026|k141_951124_3,0.25252525252525254,1.2424242424242424,200,False
7dmf_A,denovo_pdb,189,abaed8c599b7c526201b3db54b73778e,True,0.8649367486045536,MGYP007078956157,0.15675675675675677,0.9788359788359788,200,False
7f1h_A,denovo_pdb,189,5d969a2c871aa85e4c69fc7e597ba9ac,False,0.9480361327739513,UPI000541004F,0.5705521472392638,0.8624338624338624,200,True
7f1i_A,denovo_pdb,191,0f53c2cba78b5c9bf772985e0ada5359,False,0.9488329931318271,UPI000541004F,0.5705521472392638,0.8534031413612565,200,True
7f1j_A,denovo_pdb,190,ce6f3eb00dbd2cfa9a045b42b441cad7,False,0.9483986949068863,UPI000541004F,0.5705521472392638,0.8578947368421053,200,True
7f1k_A,denovo_pdb,193,4bf8b130d3b5837b55de5411b72cd3b5,False,0.9464796140948518,UPI000541004F,0.5705521472392638,0.844559585492228,200,True
7f1l_A,denovo_pdb,194,6a69c4dd3a25324d7843df3f3afd9eaa,False,0.9477781820376312,UPI000541004F,0.5705521472392638,0.8402061855670103,200,True
7hiy_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hiz_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj0_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj1_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj2_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj3_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj4_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj5_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj6_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj7_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj8_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hj9_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hja_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjb_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjc_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjd_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hje_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjf_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjg_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjh_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hji_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjj_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjk_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjl_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjm_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjn_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjo_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjp_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjq_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjr_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjs_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjt_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hju_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjv_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjw_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjx_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjy_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hjz_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hk0_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hk1_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hk2_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hk3_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7hk4_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
7jrq_A,denovo_pdb,127,d6bcf62b2b2f09ebed3becb2629a2336,False,0.7359961221535357,MGYP004504058999,0.2283464566929134,1.1811023622047243,200,False
7kuw_A,denovo_pdb,62,1b428ee82652f1e7e67f38f5f7fcfea9,True,0.7522504719833331,MGYP002724963578,0.3870967741935484,1.5161290322580645,200,True
7mcc_A,denovo_pdb,190,aff299042fac78af04157c7cde77df25,True,0.706259598475513,Baldanzi_2022_SCAPIS_Sweden|SAMEA14102073|k141_69699_10,0.25675675675675674,0.7789473684210526,200,False
7ocm_A,denovo_pdb,174,7d876b68c25bc2a26dda2f24853db1a1,False,0.9051147873991455,JGI_marine_misc|SAMN06268367|k141_2405294_1,0.47126436781609193,1.6896551724137931,200,True
7osu_A,denovo_pdb,183,eafe77fa77fe67afe0d4745a365b5355,False,0.5695016389171416,UPI0039CE7333,0.2631578947368421,0.726775956284153,200,False
7osv_A,denovo_pdb,173,4508f8b9ea8172a8c9c8c49f97a88a98,False,0.6571503279358404,UPI0039CE7333,0.3383458646616541,0.7687861271676301,200,True
7ot7_A,denovo_pdb,183,aa95b5219be1af4da9923014f0521f97,False,0.63819517887248,UPI0039CE7333,0.2556390977443609,0.726775956284153,200,False
7p12_A,denovo_pdb,184,968b39b93b956169806e7e1f86c2652f,False,0.5789876636584117,Valles-Colomer_2023_transmission|SAMEA10741067|k141_297986_1,0.38235294117647056,0.7391304347826086,200,True
7qnl_AAA,denovo_pdb,240,7e1a32733a5b17dd60dfed43ced5db42,True,0.9175020043932405,UPI003D83F07C,0.7643312101910829,0.6541666666666667,200,True
7rmx_A,denovo_pdb,229,4ae42a660e718a1a73686514119f1d11,True,0.7438358434770559,UPI000BC68797,0.2838427947598253,1.262008733624454,200,False
7smj_A,denovo_pdb,174,9e901ff30896e20c42578cb11216650c,False,0.7093631649382595,Valles-Colomer_2023_transmission|SAMEA10741067|k141_297986_1,0.2867647058823529,0.7816091954022989,200,False
7sq3_A,denovo_pdb,146,2a08b5112a19e1e2ed8edfbfe8c6b95d,False,0.803516004592151,MGYP001009029490,0.2876712328767123,1.1917808219178083,200,False
7sq4_A,denovo_pdb,48,7cf55f5f799c04879936166aa87763f5,False,0.7728265354057182,JGI_aquatic_low_oxygen|SAMN06344145|k141_996240_10,0.3333333333333333,1.375,200,True
7sq5_A,denovo_pdb,140,e8338a8faedfe745187272113a0a5661,False,0.8027450038078654,MGYP001009029490,0.3142857142857143,1.2428571428571429,200,True
7tal_A,denovo_pdb,196,113bef7ccf69969d16051f689b21af2b,True,,,0.0,0.0,200,False
7tjl_A,denovo_pdb,85,d2d4e01f90d8085f811157a7718b9055,False,0.7708272691580265,JGI_marine_methane|SAMN10351039|k141_2246121_1,0.23529411764705882,1.0705882352941176,200,False
7udo_A,denovo_pdb,172,360c5b934e6f07b3043324052abd71dc,True,0.8909224285011079,MGYP005816839323,0.46511627906976744,2.0,200,True
7uek_A,denovo_pdb,228,de8a7920620cbb58940b12e0e64b752e,False,,,0.0,0.0,200,False
7ur7_A,denovo_pdb,63,731aa513e02ab6faaf8c14690661d2b2,False,0.9305766254358356,Ga0307376_1000776518,0.3333333333333333,1.1111111111111112,200,True
7ur8_A,denovo_pdb,71,ad6a36736e37017869d5d93388bc6478,False,0.8325343604514173,MGYP002475414531,0.2112676056338028,1.0845070422535212,200,False
7vql_A,denovo_pdb,115,d27b24152068eb481fb24678022f7f1d,True,0.892913938719586,JGI_misc_misc|SAMN10350667|k141_121915_3,0.3125,0.9739130434782609,200,True
7vqv_A,denovo_pdb,115,6a65de08f00f453779a0c29d2034637a,True,0.8917296212341522,JGI_soil_arid|SAMN08777017|k141_1134488_1,0.3333333333333333,0.9391304347826087,200,True
7vty_A,denovo_pdb,90,6f3e17e2ef7d5c3937d5e66fd17f96a6,True,0.904896470312965,UPI00297BD545,0.28888888888888886,1.1444444444444444,200,False
7vu4_A,denovo_pdb,117,b9f85f3823e9f818d31ee0cf7bff7c7c,False,0.9011268764435851,JGI_soil_arid|SAMN08777017|k141_1134488_1,0.23148148148148148,0.9230769230769231,200,False
8a3k_UNK,denovo_pdb,127,c519a1a2785a009b33987f0b608439a6,False,0.7212312144288767,UPI0034DBDA47,0.23622047244094488,1.1574803149606299,200,False
8ah9_A,denovo_pdb,115,d51c31e7a2d255decc0b3048a18862ce,False,0.8937027905892155,UPI0030A846AF,0.17391304347826086,1.0521739130434782,200,False
8bcs_A,denovo_pdb,49,9063f2ae7643a2d5ffa7a8af89db51cf,False,0.6662543990038908,Argiroff_2022_soil|SAMN18647671|k141_2173078_2,0.2653061224489796,1.1428571428571428,200,False
8bl3_A,denovo_pdb,141,e2e74c21f54accf31e4fc16e09996bbf,True,0.7716425953007948,Valles-Colomer_2023_transmission|SAMEA10740959|k141_190221_2,0.4246575342465753,0.5177304964539007,200,True
8bl5_A,denovo_pdb,117,6f0599441ccf051948fc66714908a806,False,0.9355816549374049,2993955330,0.1794871794871795,1.0085470085470085,200,False
8bl6_A,denovo_pdb,139,f23df155bf5838e4cade839d7924410f,False,0.7373129284918518,MGYP001411720565,0.33093525179856115,1.8848920863309353,200,True
8bl9_A,denovo_pdb,116,cf86c0af9bd25c35e7fe90de0e8448f0,False,0.9328737719439595,2993955330,0.25,1.0172413793103448,200,False
8bu0_A,denovo_pdb,136,c271d59827098d5ef86a49bb86283ce1,True,0.9527087675302784,UPI003AF770FB,0.6029411764705882,2.0441176470588234,200,True
8ch0_A,denovo_pdb,136,c271d59827098d5ef86a49bb86283ce1,True,0.9527087675302784,UPI003AF770FB,0.6029411764705882,2.0441176470588234,200,True
8chy_A,denovo_pdb,272,2d2c75808f021acf3b1c96b6c5341f94,False,0.9465031437872098,UPI003AF770FB,0.43014705882352944,1.0220588235294117,200,True
8cig_A,denovo_pdb,136,c271d59827098d5ef86a49bb86283ce1,True,0.9527087675302784,UPI003AF770FB,0.6029411764705882,2.0441176470588234,200,True
8ckr_A,denovo_pdb,136,c271d59827098d5ef86a49bb86283ce1,True,0.9527087675302784,UPI003AF770FB,0.6029411764705882,2.0441176470588234,200,True
8cmq_A,denovo_pdb,136,c271d59827098d5ef86a49bb86283ce1,True,0.9527087675302784,UPI003AF770FB,0.6029411764705882,2.0441176470588234,200,True
8cqq_A,denovo_pdb,272,2d2c75808f021acf3b1c96b6c5341f94,False,0.9465031437872098,UPI003AF770FB,0.43014705882352944,1.0220588235294117,200,True
8cux_B,denovo_pdb,119,7d59e7d55ff460f4cb5a28ab78664b41,False,0.8585375456457834,Tong_2022_buffalo|SAMN15871213|k141_1689115_4,0.41025641025641024,0.9831932773109243,200,True
8d03_A,denovo_pdb,65,e2b0bdf93b2d71cc5dab3ebb16c2fa9f,False,0.819274359497913,Rasmussen_2022_San_Francisco_Bay|SAMN08769303|k141_992140_2,0.22950819672131148,0.9384615384615385,200,False
8d05_A,denovo_pdb,60,7000c49499470a547efbde0cabc027c5,False,0.7277395510474842,Cardenas_2015_forestsoil|SAMEA4521380|k141_944359_1,0.26666666666666666,1.1,200,False
8d9o_A,denovo_pdb,194,a4f5193404041c508f971b52f266a9a3,False,0.7189705199495011,MGYP001206453889,0.18556701030927836,1.056701030927835,200,False
8d9p_A,denovo_pdb,195,9bd264a21b95f730d4dbfd238f5161ff,False,0.7018810640899067,MGYP001206453889,0.21025641025641026,1.0512820512820513,200,False
8eov_A,denovo_pdb,139,8646347db3952d7d9d2defdb6fb0ce9f,False,0.7360761443344215,UPI0037D4C33F,0.19424460431654678,1.079136690647482,200,False
8eoz_B,denovo_pdb,227,926011159a62dfda2694d2c7d4c62398,False,,,0.0,0.0,200,False
8etq_A,denovo_pdb,277,1d6d68536de8e17c04647bbe4faf2ed1,False,0.7789691005020996,UPI0037D4C33F,0.4,0.5415162454873647,200,True
8fjf_A,denovo_pdb,127,33c287ef81317a0f62d192cffac6681b,False,0.726765985709656,Rhoades_2019_macaque|SAMN11958556|k141_79324_9,0.14960629921259844,1.031496062992126,200,False
8fjg_A,denovo_pdb,104,2505deaddce06945aac95169200341d1,False,0.7657109374141067,UPI0021ED3582,0.4519230769230769,1.7403846153846154,200,True
8g9j_A,denovo_pdb,201,b91df2e845ea8905eb435a08e6e14904,False,0.7610398579323573,MGYP001300776958,0.263681592039801,1.1343283582089552,200,False
8gl3_A,denovo_pdb,189,997d3707b101925ac196b7027c72b29b,False,0.8178926048564521,UPI0021ED6C1D,0.35714285714285715,0.9629629629629629,200,True
8j1w_A,denovo_pdb,175,877b81a9f4bfec5d09b30626cbc48c12,False,0.920781910694257,MGYP003449227209,0.2913907284768212,0.8628571428571429,200,False
8j1x_A,denovo_pdb,174,aff55b7c35061404f35f8f94938574f5,False,0.916173843022534,Boeuf_2021_marine_HOE_Legacy_2|SAMN06183603|k141_98867_1,0.5031055900621118,0.9252873563218391,200,True
8j98_A,denovo_pdb,184,c07eb43e258aa18718f7518dc979324b,True,0.9190015000162419,Ga0415385_0199152_2848_3366,0.38953488372093026,0.9347826086956522,200,True
8ju8_A,denovo_pdb,139,b95b6b38b35035c5727e1fa64ffcfef0,True,0.6320261290645707,CritsChristoph_2018_soil|SAMN08902879|k141_1426800_2,0.16546762589928057,1.0359712230215827,200,False
8k7o_A,denovo_pdb,233,e335008cd4c5b02098dd0a5819730166,True,0.746908612972481,Munk_2018_chicken_pig|SAMEA104467476|k141_824077_1,0.3541666666666667,0.6180257510729614,200,True
8k7z_A,denovo_pdb,172,5c89e2e9adaed159165c72e3b119e1fd,False,0.6525956506253648,UPI0028D955C2,0.36627906976744184,1.5232558139534884,200,True
8k8f_A,denovo_pdb,179,543c5ad2501566bc2b40646de2c8e20f,False,0.6996876341345866,JGI_misc_misc|SAMN11532787|k141_2621747_1,0.37383177570093457,0.5977653631284916,200,True
8k8g_A,denovo_pdb,209,74759d28608258b1930184785ea2d6a2,False,,,0.0,0.0,200,False
8k8i_A,denovo_pdb,211,4f2af0de42210c9af078f3c33a45e70c,False,0.6045382648466486,Mukherjee_2020_lakes_Europe|SAMEA6380139|k141_9710136_2,0.2536231884057971,0.6540284360189573,200,False
8ka7_A,denovo_pdb,115,6bcef3a6b4edcf36ea939c675d1e113d,False,0.6823140736679871,MGYP003480959191,0.5227272727272727,0.3826086956521739,200,False
8kac_A,denovo_pdb,121,57738dc4e964ed3feefbae695d5aedcf,False,0.5267446662674117,TARA_Oceans_protists_metaG|SAMEA2189670|k141_4430787_1,0.35135135135135137,0.6115702479338843,200,True
8kc0_A,denovo_pdb,115,15402d649dee0f74a49226925fa542d1,False,0.6690138906029907,JGI_freshwater_misc|SAMN06343948|k141_3314774_2,0.4956521739130435,2.3130434782608695,200,True
8kc1_A,denovo_pdb,83,c09c5205b1a297d55d4571b185c8211a,False,0.6433014000533933,MGYP007116384781,0.18072289156626506,1.0481927710843373,200,False
8kc4_A,denovo_pdb,151,ab312746dc0a17955967930203e2b5fa,False,0.7510472825976163,MGYP000192139617,0.256,0.8278145695364238,200,False
8kc8_A,denovo_pdb,227,0f43ed34a41052c7021504b5f78350c9,False,0.7908595281278679,MGYP000285639753,0.24528301886792453,0.933920704845815,200,False
8kcj_A,denovo_pdb,179,543c5ad2501566bc2b40646de2c8e20f,False,0.6996876341345866,JGI_misc_misc|SAMN11532787|k141_2621747_1,0.37383177570093457,0.5977653631284916,200,True
8kck_A,denovo_pdb,206,01b29851bb172b831a33438d72da9d9d,False,,,0.0,0.0,200,False
8kdq_A,denovo_pdb,233,e335008cd4c5b02098dd0a5819730166,True,0.746908612972481,Munk_2018_chicken_pig|SAMEA104467476|k141_824077_1,0.3541666666666667,0.6180257510729614,200,True
8oys_A,denovo_pdb,190,e7027f7c31fc7cecd11b0d77b40b63d9,True,0.7930304495582183,CritsChristoph_2018_soil|SAMN08902858|k141_1758962_1,0.20930232558139536,0.9052631578947369,200,False
8oyw_A,denovo_pdb,178,49684bcc04390c0e1c4b91292c048c6b,False,0.6199373045038286,Munk_2018_chicken_pig|SAMEA104467277|k141_1404210_1,0.24719101123595505,1.2303370786516854,200,False
8p4y_A,denovo_pdb,192,546dd2f7247e0b998c18c343a2d96272,False,0.8433489884683217,Olm_2022_Hadza|SAMEA4766029|k141_273578_10,0.53125,1.8020833333333333,200,True
8pf0_A,denovo_pdb,153,bf34dee2d984dd83315e5450ea66ac7d,False,0.9319042039465657,PRJNA511744_aquatic|SAMN10613644|k141_975633_1,0.8431372549019608,1.0,200,True
8q52_A,denovo_pdb,320,6e643bd99e2a31fa6dc8722542ab9eee,False,0.5760403062275026,UPI003672CC73,0.296875,1.096875,200,False
8qad_A,denovo_pdb,145,e09320986c45b7bcc6e6a7b73c2dbbc1,False,0.7749803514752437,UPI000A6F5C67,0.4206896551724138,1.6689655172413793,200,True
8qaf_A,denovo_pdb,59,8048deee3a56bcb5814504db8cbe77b0,False,0.7418261044293001,Argiroff_2022_soil|SAMN18647671|k141_2173078_2,0.19642857142857142,0.9491525423728814,200,False
8qkd_A,denovo_pdb,281,fc07fc41947734f59db22fa378626dc6,False,0.7117786752472841,MGYP003427820635,0.2669039145907473,1.0284697508896796,200,False
8qup_A,denovo_pdb,114,46942905a1afebf55bccf05496da8101,False,0.7796638549478488,Valles-Colomer_2023_transmission|SAMEA10741456|k141_203232_5,0.2894736842105263,1.2719298245614035,200,False
8qzn_A,denovo_pdb,346,a0cc41bb301b7f5152a68840b450fa99,False,0.7984682911848902,UPI000C215BBB,0.779874213836478,0.4595375722543353,200,False
8r8o_A,denovo_pdb,262,31853b1edfe2f00b700a11a1568657b6,False,0.7677242119278631,MGYP001206453889,0.2975609756097561,0.7824427480916031,200,False
8sjf_A,denovo_pdb,107,7897826f4f24f73ffd210a334cc51c91,False,0.9328235829926816,2537021677,0.67,0.9345794392523364,200,True
8tnm_A,denovo_pdb,136,5a8a443ec93d44c2c69a9bf3043db267,False,0.6660818668950766,MGYP000341352769,0.4411764705882353,2.1911764705882355,200,True
8vc8_A,denovo_pdb,197,77fca0dc8361452379ef397f7642bb28,False,0.7526298742741523,2887238228,0.3248730964467005,1.49746192893401,200,True
8vei_A,denovo_pdb,117,3cea59849d10f85c5bebfcb66d621156,False,0.7637000666023479,MGYP007084074379,0.48717948717948717,2.5384615384615383,200,True
8vez_A,denovo_pdb,115,585439d7b68a34ff75e0c7da4b885e3d,False,0.9201277019707892,Osakunor_2020_Zimbawe_children|SAMN10888613|k141_287296_1,0.18421052631578946,0.991304347826087,200,False
8w97_A,denovo_pdb,135,dfc3c31e1ebe639cb88c35b511eac7f6,False,0.5899067497060642,Munk_2018_chicken_pig|SAMEA104467325|k141_436478_4,0.35555555555555557,1.3333333333333333,200,True
8xyr_A,denovo_pdb,165,41cea855f7e985ae3ba0f9a4153f95f0,False,0.8880096849388421,Cao_2020_polar_marine|LB01-5m-8Ar|k141_3269_1,0.47878787878787876,1.006060606060606,200,True
8xyu_A,denovo_pdb,169,86784cbd7b90cc00cdeb8b189c26afe3,False,0.8843956266157705,UPI001CFB4353,0.4911242603550296,1.0059171597633136,200,True
8xyw_A,denovo_pdb,105,ad4956bf4511e934705d7d8d11ab41e3,False,0.9132734523080167,JGI_extremophile_microbial_mat|SAMN11532495|k141_1513627_4,0.3786407766990291,0.9809523809523809,200,True
8y33_A,denovo_pdb,184,c07eb43e258aa18718f7518dc979324b,True,0.9190015000162419,Ga0415385_0199152_2848_3366,0.38953488372093026,0.9347826086956522,200,True
9bk7_A,denovo_pdb,102,c710f382d9b63130cb086a1da281539d,False,,,0.0,0.0,200,False
9cte_A,denovo_pdb,110,868c5efe17b527f1da8b7000faa88d1e,False,0.7989820521135337,MGYP001064117054,0.34545454545454546,1.6,200,True
9d01_A,denovo_pdb,369,a93c8c2fc8ea8a4047bb6d11a5ae8126,False,0.7369644729880596,UPI0021ED6C1D,0.5164835164835165,0.4932249322493225,200,False
9db8_A,denovo_pdb,107,7897826f4f24f73ffd210a334cc51c91,False,0.9328235829926816,2537021677,0.67,0.9345794392523364,200,True
9db9_A,denovo_pdb,107,7897826f4f24f73ffd210a334cc51c91,False,0.9328235829926816,2537021677,0.67,0.9345794392523364,200,True
9dba_A,denovo_pdb,107,7897826f4f24f73ffd210a334cc51c91,False,0.9328235829926816,2537021677,0.67,0.9345794392523364,200,True
9dbb_A,denovo_pdb,107,7897826f4f24f73ffd210a334cc51c91,False,0.9328235829926816,2537021677,0.67,0.9345794392523364,200,True
9dbc_A,denovo_pdb,109,201ff3464f3a0be007a94bb7eb3203e8,False,0.9318539258813716,MGYP003614046438,0.5510204081632653,0.8990825688073395,200,True
9dbd_A,denovo_pdb,326,528b1d74eb00d2908a1f4b3789ce75a6,False,0.7648693543144894,MGYP003614046438,0.6836734693877551,0.3006134969325153,200,False
9dbu_A,denovo_pdb,106,6b313cdbd9e0dc9254fadddfb107a6c1,False,0.9248231659709013,MGYP003595575617,0.25471698113207547,1.179245283018868,200,False
9dbv_A,denovo_pdb,107,c8648b8a5561db98acaecb6db94909da,False,0.9189746972103401,MGYP003595575617,0.2523364485981308,1.1682242990654206,200,False
9dbw_A,denovo_pdb,107,c8648b8a5561db98acaecb6db94909da,False,0.9189746972103401,MGYP003595575617,0.2523364485981308,1.1682242990654206,200,False
9dcx_A,denovo_pdb,257,397e2f5801ccaa2030a88f3f0b426cb6,False,0.5972331428719365,Valles-Colomer_2023_transmission|SAMEA10740460|k141_366952_217,0.31313131313131315,0.7704280155642024,200,True
9dd2_A,denovo_pdb,258,7f522cdd27f3723293fe9eea65019b0b,False,0.5814251463226141,MGYP006155363567,0.44166666666666665,0.46511627906976744,200,False
9de4_A,denovo_pdb,106,6b313cdbd9e0dc9254fadddfb107a6c1,False,0.9248231659709013,MGYP003595575617,0.25471698113207547,1.179245283018868,200,False
9dea_A,denovo_pdb,79,eb72ca121b4cdb3379c96ae4e641adb8,False,0.7191590485362089,JGI_wetland_Ohio|SAMN11529739|k141_6292705_1,0.2911392405063291,1.3417721518987342,200,False
9ded_A,denovo_pdb,114,bb804f598c999c725fa5b3c3079f549d,False,0.9084651488741722,PRJNA723432_goat|SAMN18817646|k141_408061_12,0.15789473684210525,1.0263157894736843,200,False
9dw2_A,denovo_pdb,126,1f78ed03723424fb3a42656de9a25279,True,0.8492671059698664,MGYP001741189007,0.21428571428571427,1.0634920634920635,200,False
9fw5_A,denovo_pdb,197,b853a2afcb0bc972ceba16a35d34ef59,False,0.7184574832383253,Munk_2018_chicken_pig|SAMEA104467277|k141_1404210_1,0.2131979695431472,1.1116751269035532,200,False
